feature_direct_distance,feature_full_road_diversity,feature_max_angle,feature_max_pivot_off,feature_mean_angle,feature_mean_pivot_off,feature_mean_road_diversity,feature_median_angle,feature_median_pivot_off,feature_min_angle,feature_min_pivot_off,feature_num_r_turns,feature_num_straights,feature_road_distance,algo_safety,feature_std_angle,feature_std_pivot_off,feature_total_angle,Instances
106.2553051,499.8335943,65.11963025,66.64008353,-33.53823677,13.67276435,62.47919929,0.960191974,0,-349.837715,0,1,5,210.3891518,0,129.7132232,25.79646459,-268.3058942,C:\Users\Documents\SDC-Scissors\tests\00963_test.json
16.92082831,287.1427134,68.59574072,91.71477164,28.67890123,32.53847487,41.02038764,26.09672229,21.57748965,0,0,0,2,160.8558423,1,29.08751674,33.01621572,200.7523086,C:\Users\Documents\SDC-Scissors\tests\00962_test.json
55.09217995,79.77565346,3.528387805,84.06517765,-11.63248924,27.26654344,7.252332133,-6.490545444,23.14292252,-50.71342811,0,6,5,170.6990759,1,15.99531243,30.46404868,-127.9573817,C:\Users\Documents\SDC-Scissors\tests\00961_test.json
117.8102536,71.77287427,6.084271936,107.0588151,-7.087046999,43.58949134,8.971609284,-3.278221187,44.6130727,-29.72219359,0,4,3,130.2347342,0,12.57975194,41.47753624,-56.69637599,C:\Users\Documents\SDC-Scissors\tests\00960_test.json
41.61572108,400.2018995,6.917432619,157.9252537,-24.17226051,58.72513671,50.02523743,-8.34017109,52.47659449,-94.33167871,0,5,1,190.6670745,1,36.37627057,47.51140274,-193.3780841,C:\Users\Documents\SDC-Scissors\tests\00959_test.json
86.95590248,239.4918193,68.69789582,63.58379061,-0.230692004,33.58054195,34.21311704,3.355990275,31.22550748,-87.18115003,0,3,1,130.8855836,1,46.71877712,21.37057774,-1.614844025,C:\Users\Documents\SDC-Scissors\tests\00958_test.json
146.5141607,270.3937259,51.25441357,139.4217305,-36.19555164,49.65827551,30.04374732,-11.33487192,40.59748986,-300.1970849,0,7,1,200.7794167,1,101.2241464,42.26443505,-325.7599648,C:\Users\Documents\SDC-Scissors\tests\00957_test.json
104.0140836,264.287624,2.532683576,147.0225582,-19.18624577,57.38628192,29.36529156,-8.92578144,49.49522314,-96.65715284,0,7,2,190.8667617,1,29.9576764,51.98496136,-172.6762119,C:\Users\Documents\SDC-Scissors\tests\00956_test.json
120.4408066,695.7329308,31.97412767,97.80619152,-7.423108206,59.1254014,69.57329308,6.08513607,53.44777962,-110.8029941,32.8507682,4,0,230.8213395,1,39.84631628,21.48783611,-74.23108206,C:\Users\Documents\SDC-Scissors\tests\00955_test.json
159.3890883,1372.428837,86.74467148,154.2902763,8.013035202,69.02188796,343.1072093,19.7446024,48.55136272,-94.18173547,24.69455006,2,0,210.6521531,0,78.77183797,58.86342645,32.05214081,C:\Users\Documents\SDC-Scissors\tests\00954_test.json
117.2122138,161.4647593,70.51696582,96.92403752,9.011877855,45.78357412,14.67861448,5.957689312,43.5928686,-11.42694816,0,3,2,150.5535359,1,22.28590966,31.21151719,99.13065641,C:\Users\Documents\SDC-Scissors\tests\00953_test.json
144.8316949,103.5948095,28.45982214,146.8127188,-26.82535928,53.11462571,10.35948095,4.635311837,55.02100015,-330.4928437,0,2,3,210.3878886,1,107.1252772,52.84358491,-268.2535928,C:\Users\Documents\SDC-Scissors\tests\00952_test.json
61.91419088,277.9142389,95.32700307,281.2410441,14.04940304,60.44914874,23.15951991,5.483828308,37.24001188,-14.38109515,0,4,2,211.1672005,1,30.82816016,74.99957854,168.5928365,C:\Users\Documents\SDC-Scissors\tests\00951_test.json
159.4847392,180.4999816,36.88722893,177.1228258,-1.918325077,58.14678692,20.05555351,-1.512807686,59.17443494,-41.65473466,0,4,2,190.4833365,1,22.87396996,52.3745512,-17.2649257,C:\Users\Documents\SDC-Scissors\tests\00950_test.json
177.9021722,405.9751144,85.70567552,113.1034395,7.037234577,52.13167506,50.7468893,4.226150588,48.99080669,-37.58417323,0,2,2,200.4545054,1,36.4452609,41.62816869,56.29787662,C:\Users\Documents\SDC-Scissors\tests\00949_test.json
132.5378972,300.5012457,-0.201262639,177.216643,-17.28852225,45.57724539,33.38902731,-6.456389588,29.4645978,-81.80935092,0,5,4,210.3528055,1,25.65513016,58.58210502,-155.5967003,C:\Users\Documents\SDC-Scissors\tests\00948_test.json
88.91903597,286.7534003,6.790981974,210.8735809,-19.73502357,59.54768608,31.86148892,-6.079624071,32.20274503,-79.80797363,0,5,2,200.640571,1,29.77997583,65.07696883,-177.6152121,C:\Users\Documents\SDC-Scissors\tests\00947_test.json
138.6308295,34.57859798,20.99395564,85.20188205,-1.890475359,27.55817553,2.881549832,-0.070848419,18.17457091,-15.15894629,0,4,6,160.2831792,1,10.17797585,31.53019781,-22.68570431,C:\Users\Documents\SDC-Scissors\tests\00946_test.json
146.2527513,163.8025936,30.96758639,87.91412983,-5.568178346,36.35401022,18.20028818,-3.639013252,40.95582757,-31.10810905,0,4,3,170.4718082,0,19.89610333,31.53617628,-50.11360512,C:\Users\Documents\SDC-Scissors\tests\00945_test.json
157.0800143,236.7258677,69.64744728,123.1795868,-4.180758019,44.71106555,21.52053343,-7.681823963,40.04746924,-41.59128732,0,7,2,200.8184115,1,28.2938624,34.08630235,-45.98833821,C:\Users\Documents\SDC-Scissors\tests\00944_test.json
105.110404,586.7803762,89.66357433,98.30981402,2.633321188,40.91262087,73.34754703,-2.853393514,38.90716857,-88.86122375,0,4,1,190.9347785,1,50.52358005,28.45979139,21.0665695,C:\Users\Documents\SDC-Scissors\tests\00943_test.json
111.1671334,105.1180453,37.79987566,78.94747628,-4.972995612,31.19936852,8.086003485,-8.615206915,36.53621448,-42.98591449,0,7,4,200.8675374,1,18.36058603,24.76367631,-64.64894295,C:\Users\Documents\SDC-Scissors\tests\00942_test.json
150.683684,258.9999416,102.9062744,67.74653176,4.493865815,28.24133377,21.58332847,1.490578877,29.48722124,-33.62374383,0,4,5,210.8853163,1,33.64220402,28.04638934,53.92638978,C:\Users\Documents\SDC-Scissors\tests\00941_test.json
81.12350944,193.0756938,6.885840122,367.1550078,-12.94566041,79.46462144,19.30756938,-7.412810018,47.59641852,-45.97855656,0,7,2,220.6255863,1,15.99879563,106.9474279,-129.4566041,C:\Users\Documents\SDC-Scissors\tests\00940_test.json
136.881402,277.2149764,41.61812835,142.2995884,-4.238566087,51.95557484,34.65187206,-5.35955686,52.22587229,-44.75579244,0,4,2,230.4750964,1,26.87677765,45.20347296,-33.90852869,C:\Users\Documents\SDC-Scissors\tests\00939_test.json
66.19519385,71.02453933,353.3144514,104.5928567,29.78040898,35.38532442,5.918711611,6.371823152,38.14413144,-36.19152441,0,3,3,210.8030089,1,102.9011419,32.07075028,357.3649078,C:\Users\Documents\SDC-Scissors\tests\00938_test.json
64.99889788,369.0584866,8.994107671,143.1970021,-18.60582453,48.19813592,52.72264094,-9.567198082,35.96196074,-100.9512462,0,4,2,140.491705,1,37.38815637,50.26106068,-130.2407717,C:\Users\Documents\SDC-Scissors\tests\00937_test.json
17.32757983,511.8394575,112.3263986,61.21440197,-27.71520107,34.48373686,73.1199225,11.949247,37.30391355,-338.5745954,1.429908149,2,0,140.829537,0,143.2056602,18.08636023,-194.0064075,C:\Users\Documents\SDC-Scissors\tests\00936_test.json
105.0874781,87.92445981,47.20487591,91.52658713,16.90231105,46.67357056,12.56063712,14.06364984,50.76823045,3.459443662,0,0,2,140.4114664,0,15.52458979,38.40723304,118.3161774,C:\Users\Documents\SDC-Scissors\tests\00935_test.json
105.2846324,44.04790781,16.87203091,105.0397292,-0.580629895,45.75800235,2.752994238,-0.688135229,46.88217351,-18.1721922,0,6,4,230.9491957,1,10.51758657,33.34312252,-9.290078325,C:\Users\Documents\SDC-Scissors\tests\00934_test.json
92.57370378,244.0958209,338.1339704,74.91557011,-1.536546066,27.70495717,24.40958209,-10.09969486,23.77102281,-347.2549878,0,6,1,161.1731871,1,164.9705475,25.18140989,-15.36546066,C:\Users\Documents\SDC-Scissors\tests\00933_test.json
171.1750057,386.6297683,16.41316635,195.5762405,-24.06416926,50.43350745,32.21914735,-4.604212042,42.5167211,-243.0842631,0,6,3,230.8885037,1,70.53740555,55.14894237,-288.7700311,C:\Users\Documents\SDC-Scissors\tests\00932_test.json
47.95130091,116.5011264,42.67220762,83.75600891,-27.04098625,25.14310758,16.64301806,11.54908129,26.20496841,-311.1270857,0,1,2,140.6891578,0,126.2738737,29.46830882,-189.2869037,C:\Users\Documents\SDC-Scissors\tests\00931_test.json
27.41540729,323.1891656,108.3180781,59.78514335,-14.67041556,34.88081029,40.39864571,15.77760597,37.10991142,-347.7322716,1.591059027,1,0,160.9377079,0,138.4880554,17.18891308,-117.3633245,C:\Users\Documents\SDC-Scissors\tests\00930_test.json
28.20507034,185.4600759,57.1173642,137.3320118,13.74933868,53.39344409,20.6066751,12.81347722,41.92530557,-13.19433658,24.8045623,2,0,160.7496834,0,20.69379816,36.10610401,123.7440481,C:\Users\Documents\SDC-Scissors\tests\00929_test.json
46.67129756,523.1672556,4.724815515,58.75129363,-27.55540121,19.81185955,58.12969506,-7.452558517,23.11339977,-132.6053038,0,5,4,191.0481155,1,43.30741083,21.23627105,-247.9986108,C:\Users\Documents\SDC-Scissors\tests\00928_test.json
26.80558838,352.6637076,9.507246728,83.69894782,-14.406432,38.46517763,32.06033705,-3.086261665,47.91911541,-112.737543,0,5,3,200.9657168,1,35.11135894,30.13770888,-158.470752,C:\Users\Documents\SDC-Scissors\tests\00927_test.json
83.94075248,167.6051481,44.8747391,89.5217165,-8.462391102,33.69399969,23.94359258,-10.20402831,25.48443213,-63.42690022,0,4,1,140.8961894,1,36.62925736,28.28539907,-59.23673772,C:\Users\Documents\SDC-Scissors\tests\00926_test.json
14.48296403,602.5872527,44.35376702,109.8685651,-21.94224757,50.07318469,86.08389325,9.352044171,49.19792613,-235.5000294,0,2,1,200.7596441,1,96.06425666,39.20337856,-153.595733,C:\Users\Documents\SDC-Scissors\tests\00925_test.json
175.0643961,120.7335165,333.720519,168.8207277,39.24337309,45.61222417,10.97577422,8.985157971,36.91620435,-7.908715575,0,1,3,220.62132,1,98.9538117,50.4291844,431.677104,C:\Users\Documents\SDC-Scissors\tests\00924_test.json
133.5416762,48.38220831,22.95575644,60.41643352,4.096875925,29.93078013,5.375800923,3.058563404,44.02992455,-8.632482237,0,1,4,140.1882527,0,9.726194298,28.71993771,36.87188333,C:\Users\Documents\SDC-Scissors\tests\00923_test.json
60.31655739,534.6929369,7.710217537,85.25666491,-27.5335838,28.54780101,76.38470527,-0.514222138,18.60925956,-178.5485317,0,2,3,161.085372,0,67.36120468,35.71092688,-192.7350866,C:\Users\Documents\SDC-Scissors\tests\00922_test.json
88.19733535,42.17371683,20.19536404,95.3568589,-5.273219093,53.91271404,3.833974257,-7.961747691,49.56795978,-23.72583547,0,7,1,150.6259913,1,13.39092638,32.01722458,-58.00541003,C:\Users\Documents\SDC-Scissors\tests\00921_test.json
105.6933695,250.3671012,9.341429435,208.8517575,-27.13643421,74.4759722,20.8639251,-5.757713751,57.37638066,-284.9583269,0,8,1,220.7767244,1,81.61890382,63.72947272,-325.6372105,C:\Users\Documents\SDC-Scissors\tests\00920_test.json
56.78453741,62.21802422,39.58601385,142.6796906,-28.77868975,36.90072363,6.913113802,9.48107833,29.90948291,-345.5264987,0,2,2,150.5861214,0,119.6407286,44.20282344,-259.0082077,C:\Users\Documents\SDC-Scissors\tests\00919_test.json
90.01405761,917.4964481,84.95099415,61.05830577,-4.839670543,30.9580038,131.0709212,7.174048913,31.33325985,-143.7824238,0,2,1,191.12919,1,71.89836413,18.70543227,-33.8776938,C:\Users\Documents\SDC-Scissors\tests\00918_test.json
48.90732454,155.3839275,0.975483626,61.07740288,-17.16122542,30.92887442,15.53839275,-9.855359277,38.88415957,-44.67255074,0,7,3,170.626246,1,16.05433409,22.97526144,-171.6122542,C:\Users\Documents\SDC-Scissors\tests\00917_test.json
156.4998106,151.4176203,15.12552148,260.7388948,-25.37151604,50.59966506,11.64750925,0.068591001,34.99006968,-302.8497695,0,5,4,230.9186358,1,84.9624602,71.20703245,-329.8297086,C:\Users\Documents\SDC-Scissors\tests\00916_test.json
110.3618064,232.4379121,47.14739598,88.54153777,-2.532899488,41.84938452,19.36982601,1.291698547,39.60181453,-41.39884414,0,5,3,230.9256818,1,23.55891206,31.00540701,-30.39479386,C:\Users\Documents\SDC-Scissors\tests\00915_test.json
56.33059117,321.3422992,341.7130126,94.64658644,17.17120462,33.00139571,40.1677874,-10.00638211,24.84519238,-106.6191477,0,5,2,190.8243142,1,135.751228,34.62558261,137.3696369,C:\Users\Documents\SDC-Scissors\tests\00914_test.json
157.4332765,35.35065345,27.90458277,136.2850293,-0.966970033,26.69935222,3.213695768,-4.110362497,0,-9.094045644,0,3,7,180.2608711,1,10.13489872,43.7022422,-10.63667036,C:\Users\Documents\SDC-Scissors\tests\00913_test.json
65.82544286,95.68626347,351.4528315,141.4840059,2.769056527,45.40971336,7.360481805,-2.712699136,48.43397241,-299.2916134,0,6,2,221.1453196,1,133.5482616,40.50277504,35.99773486,C:\Users\Documents\SDC-Scissors\tests\00912_test.json
117.1951223,341.4776944,14.09444872,257.0997524,-9.128124764,65.14697602,42.6847118,2.803265499,41.86156062,-98.39846802,0,3,2,170.6062883,1,36.84307669,82.98033218,-73.02499811,C:\Users\Documents\SDC-Scissors\tests\00911_test.json
170.360462,58.89365212,10.79144953,679.158612,2.287454709,149.4771712,8.413378874,5.475169363,58.05779434,-21.34981742,0,1,2,180.2788429,0,11.02626222,243.4497633,16.01218296,C:\Users\Documents\SDC-Scissors\tests\00910_test.json
77.68549233,388.9165999,21.16859722,129.4064925,-34.1264753,31.27304265,48.61457498,-1.913178399,20.91114094,-258.963565,0,3,3,170.7533273,1,92.46128516,43.48217787,-273.0118024,C:\Users\Documents\SDC-Scissors\tests\00909_test.json
132.441654,80.79147789,47.90165173,133.9666018,4.057724141,29.68891573,6.732623158,0.923537618,29.35958619,-13.95474496,0,4,5,190.786114,1,18.02744749,37.94151285,48.6926897,C:\Users\Documents\SDC-Scissors\tests\00908_test.json
119.3967408,162.1859857,14.13973603,97.76848838,-32.17633098,36.62343659,13.51549881,-6.037250297,33.94044598,-289.2351699,0,7,3,201.0664335,1,83.39529113,34.12710932,-386.1159717,C:\Users\Documents\SDC-Scissors\tests\00907_test.json
131.305292,108.0002085,312.556027,60.20564658,-0.097675372,25.05449538,7.200013899,0,24.74212545,-343.9435294,0,6,5,201.1806884,1,125.3017051,24.92957168,-1.465130575,C:\Users\Documents\SDC-Scissors\tests\00906_test.json
70.75794635,231.4406812,11.36905324,109.2658989,-31.09655395,48.50786445,25.71563124,2.855274982,55.40283147,-276.3588354,0,3,2,180.6786861,0,92.81857004,41.50624639,-279.8689856,C:\Users\Documents\SDC-Scissors\tests\00905_test.json
89.34798677,73.6924032,8.943406314,149.5285552,-8.478604258,57.64221633,5.263743086,-8.258021399,51.17679459,-43.48324985,0,10,2,210.7771041,1,12.42556455,40.17088707,-118.7004596,C:\Users\Documents\SDC-Scissors\tests\00904_test.json
85.57308722,667.1766503,55.72200477,55.76019987,-24.7718764,27.55526534,166.7941626,-29.98964432,27.23043074,-94.83022171,0,2,1,150.6356343,1,67.59632207,23.21118134,-99.08750558,C:\Users\Documents\SDC-Scissors\tests\00903_test.json
155.939404,96.01750363,350.0896261,195.8460971,44.66951957,63.79337919,9.601750363,7.704411952,42.27494833,-5.182209156,0,1,2,190.5664684,1,108.3955487,71.77518992,446.6951957,C:\Users\Documents\SDC-Scissors\tests\00902_test.json
159.128128,29.15005025,12.14256524,102.1254391,0.582844911,41.1332537,2.242311558,0.02053362,43.74794743,-13.74355862,0,4,5,180.3601223,0,7.759934191,37.70120263,7.576983842,C:\Users\Documents\SDC-Scissors\tests\00901_test.json
167.4461889,36.87700532,8.403000812,258.7111536,-3.163147317,77.41767796,4.097445036,-0.959541541,48.392603,-24.18558899,0,4,4,170.2258566,0,9.591011453,96.28551504,-28.46832586,C:\Users\Documents\SDC-Scissors\tests\00900_test.json
103.9725928,30.12658108,18.19523668,100.7518446,-1.082870811,30.17249986,2.738780098,-1.229834192,25.03120163,-18.92807849,0,4,4,130.5494762,1,12.53169384,31.98701166,-11.91157893,C:\Users\Documents\SDC-Scissors\tests\00899_test.json
146.7493274,271.8237739,52.80786544,217.0715337,1.460378178,36.13731657,24.71125217,-0.402954629,0,-59.95862109,0,1,6,230.5231765,0,25.87786195,64.67763532,16.06415996,C:\Users\Documents\SDC-Scissors\tests\00898_test.json
119.6937737,33.95998266,1.413212974,76.44604885,-7.70445039,23.66971332,3.773331406,-3.906616584,0,-22.18339094,0,4,5,150.238939,1,8.116266491,30.90882431,-69.34005351,C:\Users\Documents\SDC-Scissors\tests\00897_test.json
30.88073003,598.7456112,101.7304552,108.9381399,36.48944145,52.64401484,99.79093519,17.27202726,41.94979301,7.950584199,22.24765871,0,0,170.8678335,0,37.38501434,32.49514623,218.9366487,C:\Users\Documents\SDC-Scissors\tests\00896_test.json
84.80919529,257.7407661,69.6390747,65.10045265,-4.586107605,24.95273684,42.95679436,-7.607767377,28.01243093,-68.06965416,0,3,2,130.6432813,1,44.65933198,24.03783305,-27.51664563,C:\Users\Documents\SDC-Scissors\tests\00895_test.json
79.36673125,109.433016,38.56716776,76.24902985,-17.44299332,21.98880219,9.948456002,2.670191622,3.688298514,-318.0323358,0,1,5,170.6055495,0,100.7348487,27.25777485,-191.8729265,C:\Users\Documents\SDC-Scissors\tests\00894_test.json
43.20680293,234.3273199,97.00892624,85.73415808,23.39189435,28.06534052,26.03636888,8.180676948,21.64628895,-2.121992308,0,0,3,140.9606921,0,33.98609817,29.5624005,210.5270492,C:\Users\Documents\SDC-Scissors\tests\00893_test.json
135.2689151,1391.563643,49.91582526,68.16990627,-15.61553858,30.65772008,154.6181826,-3.006608131,31.26619524,-170.0114175,0,4,3,210.8518066,1,60.82790465,26.36735451,-140.5398472,C:\Users\Documents\SDC-Scissors\tests\00892_test.json
183.6142586,257.0276313,24.76184326,220.8032744,-2.206021507,65.02235273,28.5586257,-1.127049962,58.42659546,-52.81679494,0,3,2,210.4215558,0,22.55713469,66.30419051,-19.85419356,C:\Users\Documents\SDC-Scissors\tests\00891_test.json
145.9911531,105.7125858,55.38491515,126.0170466,-32.4026964,32.53072603,11.74584287,-3.415182443,26.5585913,-350.898435,0,3,3,160.4533583,1,121.409363,41.59028426,-291.6242676,C:\Users\Documents\SDC-Scissors\tests\00890_test.json
99.60593689,180.366921,46.29059595,99.48998845,-1.955419446,40.18009633,22.54586513,-2.046809218,31.02286533,-58.24840687,0,4,1,150.8463501,1,37.57833474,29.79955762,-15.64335557,C:\Users\Documents\SDC-Scissors\tests\00889_test.json
140.9272402,255.4949162,60.94717286,51.40462972,6.964619513,24.75115286,31.93686453,-0.285052132,27.2132274,-48.64043361,0,2,3,160.6033876,1,34.17675684,22.36995299,55.7169561,C:\Users\Documents\SDC-Scissors\tests\00888_test.json
105.2001313,342.0514762,326.2295827,66.73207631,10.46648357,11.78457172,48.8644966,-0.139132365,0,-251.0118384,0,2,4,130.4499023,0,167.7056931,24.5674274,73.26538502,C:\Users\Documents\SDC-Scissors\tests\00887_test.json
71.58342214,461.4175053,346.9219635,87.76092469,-8.685582783,29.3902135,41.94704594,-9.942141637,34.97119142,-349.4186389,0,7,2,231.1533319,1,159.4327814,27.54733754,-95.54141061,C:\Users\Documents\SDC-Scissors\tests\00886_test.json
73.98695342,175.6701326,46.185919,79.66375608,-9.267171625,32.87840107,21.95876657,-8.59774746,34.2602094,-49.39176198,0,5,2,140.5626683,1,29.43903053,25.91972896,-74.137373,C:\Users\Documents\SDC-Scissors\tests\00885_test.json
144.9555549,183.9585596,5.904187845,191.2050599,-13.26097385,75.42382381,22.99481995,-6.794989988,70.51208741,-51.48684927,0,5,1,160.2920282,0,21.18444307,57.66521822,-106.0877908,C:\Users\Documents\SDC-Scissors\tests\00884_test.json
100.6471451,191.2897061,349.109402,78.25889729,-1.927070367,30.27517684,15.94080884,-6.04556388,31.17605894,-345.0362616,0,6,3,210.9742529,1,149.4545991,29.47545239,-23.12484441,C:\Users\Documents\SDC-Scissors\tests\00883_test.json
51.40741581,383.147109,64.57063717,82.73168152,-31.90466739,34.83415491,54.73530129,0,34.78148174,-255.327212,0,3,2,150.7611719,0,103.0379189,35.25645202,-223.3326717,C:\Users\Documents\SDC-Scissors\tests\00882_test.json
52.77994508,412.9989798,0,135.503189,-30.8497455,46.03978329,68.8331633,-14.72494559,32.3304019,-96.26124103,0,5,1,140.5871291,1,36.218737,46.75794569,-185.098473,C:\Users\Documents\SDC-Scissors\tests\00881_test.json
152.6159287,165.4457864,15.78796891,347.0711259,-4.97529516,81.70669409,18.38286516,0.527064787,61.08477255,-57.17468709,0,4,1,220.5914798,1,22.03176862,102.9052463,-44.77765644,C:\Users\Documents\SDC-Scissors\tests\00880_test.json
101.7488922,68.76759895,18.63661381,246.7038949,-7.001293995,56.15131114,7.640844328,-5.587891098,31.2011729,-44.18282585,0,5,3,150.3774087,1,17.75624498,77.52541683,-63.01164596,C:\Users\Documents\SDC-Scissors\tests\00879_test.json
51.17807448,84.60916591,13.94887565,92.4860879,-15.34960278,37.99104725,9.401018434,-11.77119303,41.09850197,-46.38087102,0,7,1,140.7257496,1,16.5716066,24.89770883,-138.146425,C:\Users\Documents\SDC-Scissors\tests\00878_test.json
28.04078426,424.071947,344.6946066,51.79479285,18.45203604,17.99059232,47.11910522,-4.512835291,3.603804073,-104.8749408,0,4,4,180.6726268,1,126.9352925,21.45722067,166.0683243,C:\Users\Documents\SDC-Scissors\tests\00877_test.json
148.3324007,29.77942295,14.64035833,139.0025422,0.087965654,38.42830458,2.290724842,-1.752617449,29.82899789,-11.80134821,0,3,6,190.5515719,1,8.149995845,46.61892057,1.143553501,C:\Users\Documents\SDC-Scissors\tests\00876_test.json
98.21552876,568.1810465,3.618195432,90.17284744,-33.6122533,22.08110462,81.16872093,-3.968957801,0,-214.2225055,0,3,4,130.5358065,0,79.78929292,34.91011987,-235.2857731,C:\Users\Documents\SDC-Scissors\tests\00875_test.json
77.06396947,162.9081147,43.77123807,41.67500214,-6.437737248,28.58837111,18.10090163,-10.79989375,27.42054051,-71.20716984,0,5,1,130.9250462,1,31.3112546,12.61929236,-57.93963523,C:\Users\Documents\SDC-Scissors\tests\00874_test.json
145.9944706,115.4133559,13.51827327,91.90233765,-13.74844757,40.66278306,12.82370622,-6.119851712,43.45411429,-50.75474302,0,5,2,180.6951882,1,23.35342966,31.18882096,-123.7360282,C:\Users\Documents\SDC-Scissors\tests\00873_test.json
80.03972653,943.2867119,26.4034718,95.90239512,-27.19231654,42.50078751,117.910839,-2.757145485,43.66281086,-108.6683899,0,4,2,230.7477693,0,52.44460145,34.16420367,-217.5385323,C:\Users\Documents\SDC-Scissors\tests\00872_test.json
87.82464205,134.775157,62.59315111,234.8772858,13.19057178,46.12660307,10.36731977,8.621429353,37.20399816,-4.15155894,0,0,4,220.8509804,0,18.41561023,61.47751432,171.4774331,C:\Users\Documents\SDC-Scissors\tests\00871_test.json
164.3046262,245.293446,49.10651249,73.13024153,6.479595026,48.79318714,35.04192086,-3.641077499,53.12846566,-20.44588303,0,3,1,180.4348286,1,28.98948009,24.69161082,45.35716518,C:\Users\Documents\SDC-Scissors\tests\00870_test.json
130.3852089,64.19093819,18.36714423,101.4942672,-6.512846611,58.80896898,7.132326466,-11.8210533,56.05868058,-23.76740341,22.8065593,6,0,150.5520319,1,15.54514501,28.50893598,-58.6156195,C:\Users\Documents\SDC-Scissors\tests\00869_test.json
55.28598746,88.15012338,-6.930187067,75.79533923,-16.10993214,48.44972232,9.794458154,-14.30064682,47.21402846,-27.64968132,21.75059919,9,0,140.6820037,1,8.187369306,19.66318841,-144.9893893,C:\Users\Documents\SDC-Scissors\tests\00868_test.json
160.4755668,88.65878442,40.3581189,100.8075688,4.214138492,18.53588057,7.388232035,0.107064881,0,-13.66803788,0,2,8,200.3996088,1,15.96298966,31.67006557,50.5696619,C:\Users\Documents\SDC-Scissors\tests\00867_test.json
119.1646325,63.24286997,18.07924835,65.50217827,-3.710324669,36.22263085,4.216191331,-3.637006005,48.76772397,-45.06786708,0,7,4,200.838814,1,14.55441637,24.18823248,-55.65487004,C:\Users\Documents\SDC-Scissors\tests\00866_test.json
127.1325816,297.6750783,60.48428643,89.44876329,-20.75917446,28.16415393,27.06137075,0.050867526,4.681488328,-323.7726317,0,2,5,220.4551067,0,102.8698187,34.42019961,-228.350919,C:\Users\Documents\SDC-Scissors\tests\00865_test.json
108.5887943,316.7637983,2.789075947,181.857746,-19.84633429,48.06241766,39.59547479,-9.501155168,29.98389982,-109.6752411,0,5,3,210.6490379,1,37.32562637,61.82443611,-158.7706743,C:\Users\Documents\SDC-Scissors\tests\00864_test.json
90.05511485,566.4035897,68.53357002,160.1973551,-12.24817758,66.03703715,70.80044872,-12.11625881,57.0836059,-63.23301891,25.09149679,6,0,230.7608589,1,39.94930203,44.42241254,-97.98542064,C:\Users\Documents\SDC-Scissors\tests\00863_test.json
121.2793472,130.8787913,47.59310819,74.15106312,0.86396799,36.26418417,10.90656594,-0.887314195,43.25283218,-31.42905842,0,5,3,200.8425802,1,21.21953342,25.04234698,10.36761587,C:\Users\Documents\SDC-Scissors\tests\00862_test.json
190.3452032,64.95545422,25.36471424,281.2872195,-22.93605151,50.70503299,4.996573401,2.733269786,51.11042438,-350.9300906,0,4,5,210.472812,0,99.10031766,76.77975786,-298.1686697,C:\Users\Documents\SDC-Scissors\tests\00861_test.json
53.97653895,400.9052858,33.48576933,192.7411266,-35.75801501,66.33054114,80.18105715,20.45242527,38.49416657,-263.8292194,10.99296139,1,0,140.6086961,0,127.8602831,73.18149793,-178.790075,C:\Users\Documents\SDC-Scissors\tests\00860_test.json
124.3645665,386.4004639,28.99623756,578.7603521,-3.610374094,108.8857391,55.20006628,3.739240437,30.59679022,-74.55740993,0,2,2,190.6350819,0,33.30302013,208.8719682,-25.27261866,C:\Users\Documents\SDC-Scissors\tests\00859_test.json
46.97294344,641.618999,312.4169372,63.26427394,4.573680247,27.02899571,80.20237487,-8.046919647,24.70103857,-200.8529127,0,5,2,171.3754801,1,141.2083951,25.8549465,36.58944198,C:\Users\Documents\SDC-Scissors\tests\00858_test.json
80.71855629,456.8086942,26.96625274,70.14815518,-30.08792911,41.68563461,50.75652157,-7.791264165,46.20940581,-246.4670052,11.7969335,5,0,181.2376041,1,85.43808756,17.76804924,-270.791362,C:\Users\Documents\SDC-Scissors\tests\00857_test.json
119.1087594,174.2459309,45.27434345,90.79103918,-2.383766269,40.8262167,15.84053917,4.117261458,42.09955128,-71.96227321,0,3,3,210.8678938,1,29.10545205,32.78284551,-26.22142896,C:\Users\Documents\SDC-Scissors\tests\00856_test.json
94.2291704,55.27439338,10.43002948,169.3417646,-24.89379547,36.16937182,4.606199449,3.097013297,1.763468447,-332.3766364,0,2,6,170.5008025,0,97.01312228,54.99772695,-298.7255456,C:\Users\Documents\SDC-Scissors\tests\00855_test.json
108.0771443,139.2854143,12.28803664,46.6081604,-11.8095184,36.21156883,17.41067678,-7.980467613,40.38290459,-46.83453395,0,4,1,130.5093378,1,21.93102472,15.2574087,-94.47614721,C:\Users\Documents\SDC-Scissors\tests\00854_test.json
89.93344375,370.6442039,1.871676325,190.7915409,-21.128905,50.70695778,41.18268932,-7.981345005,35.37947606,-111.4067599,0,6,3,210.7165024,1,35.64654625,62.0476647,-190.160145,C:\Users\Documents\SDC-Scissors\tests\00853_test.json
