feature_direct_distance,feature_full_road_diversity,feature_max_angle,feature_max_pivot_off,feature_mean_angle,feature_mean_pivot_off,feature_mean_road_diversity,feature_median_angle,feature_median_pivot_off,feature_min_angle,feature_min_pivot_off,feature_num_l_turns,feature_num_r_turns,feature_num_straights,feature_road_distance,algo_safety,feature_std_angle,feature_std_pivot_off,feature_test_duration,feature_total_angle,Instances
95.060120160875,332.719264564281,93.9827821473146,47.2846948390654,17.2197616394687,28.1898363784784,47.5313235091831,0,27.1100002424419,-27.9096114452023,0,3,3,1,143.925513397728,1,45.6152089926517,15.511985043503,8.30504631996155,120.538331476281,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0079.json
69.6463587705775,63.3231809532187,41.2504787883359,73.820080831204,5.16739542077613,34.5497188807956,3.95769880957617,6.30385427516456,36.8444016653335,-15.0698045988846,0,8,4,4,212.883569244645,1,13.5475484887348,23.5218187332968,15.8461725711823,82.6783267324181,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0078.json
87.9182029047455,814.911464166571,16.2115776030563,64.9403776666204,-28.4520024870255,29.5767706239482,74.0828603787792,-0.937132248212829,29.7769524284018,-259.062993004546,0,3,5,3,211.035337505309,1,79.470717121459,23.9598106313778,12.2205555438995,-312.972027357281,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0077.json
91.9325456408122,150.835279573272,56.1762573098656,96.9435420947084,17.2295707771551,55.8374893101793,37.7088198933179,20.6561938256663,52.0018971272471,-28.5703618525777,22.4026208915148,3,1,0,109.840785211765,1,35.0412358730076,37.9634888569126,4.92100310325623,68.9182831086205,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0076.json
98.3335953425888,21.9227854832857,16.7501734460987,77.9967654884975,-0.29907119307596,39.261539585691,3.13182649761224,-5.99232062934353,35.9846103912069,-12.9914919688294,0,2,4,1,101.993635597352,1,11.3165459399649,26.123626293572,5.37000298500061,-2.09349835153172,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0075.json
93.1353338427473,17.725180254477,24.2571711467679,32.0918474897952,1.56429223155538,22.1064776200867,3.54503605089539,-3.57125509904092,24.5395534715532,-18.2444144623447,0,2,2,1,97.9701095269483,1,20.9209353625659,12.9456823554324,5.82365918159485,7.82146115777693,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0074.json
95.921747607099,40.2358533568866,31.9291223470592,78.9460210294079,5.27159493919072,29.9461130593257,6.7059755594811,1.04645863097066,32.0560528433548,-13.0343072576364,0,2,2,2,102.037948224825,1,16.3491319672712,29.2479786324967,5.29611563682556,31.6295696351443,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0073.json
17.2046505340853,201.946328512052,341.121107120416,26.4293416309496,23.7575749898695,16.9480447000673,33.6577214186754,-33.8707769921069,23.8052478079248,-76.5051892871025,0,1,4,1,109.237800885185,1,157.759574479397,12.6271614384349,3.06999802589416,142.545449939217,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0072.json
66.1922264393637,2915.80143765214,218.884785484292,41.3605806230308,49.5734561397657,29.3170772954723,728.950359413034,-4.87499917307755,37.9538642794293,-10.8409625790745,0,1,2,1,176.07155514116,1,112.979390508963,19.620522354194,13.6420080661774,198.293824559063,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0071.json
89.2594438084845,515.253793299789,72.3616396128721,35.4331082649923,4.02760604204652,29.479751726272,103.050758659958,16.3814813810247,32.7200452305382,-74.541859038318,21.976493200183,3,2,0,158.880132319838,1,69.1835376626279,6.08177807735128,9.30000567436218,20.1380302102326,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0070.json
93.9743519477522,1197.72603085012,116.81469546466,37.6394902922008,4.25478680919054,23.6666659031858,239.545206170024,-4.14180748255295,23.1176243909578,-132.273936812467,0,2,2,1,174.341032349395,1,92.0265225441435,15.2085243816695,10.4060082435608,21.2739340459527,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0069.json
107.465518511753,612.917467335295,104.224440722669,403.86670697256,11.9896213472528,101.112366398521,102.152911222549,-2.53724982736468,38.6120338032005,-19.9236794907137,0,2,3,1,147.747715119265,1,46.0758966676744,151.935493656211,11.0473346710205,71.937728083517,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0068.json
79.474020516141,369.219104188139,322.713438923932,54.1379166150584,42.4135166066049,32.5420107995299,61.5365173646899,2.89174497418444,30.5111138015135,-60.2176623567461,4.48907886366979,3,3,0,158.009917760131,1,142.599892633711,18.7995085442734,9.40500664710999,254.481099639629,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0067.json
15.969900594556,269.602315127345,-0.621881130656386,70.7684921695071,-23.1662266501426,37.4458079797989,33.7002893909182,-22.4784474031964,36.3829102090763,-43.609613934074,0,0,7,1,175.613605864153,1,16.749991192747,20.7137782850242,4.95100212097168,-185.329813201141,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0064.json
93.5055629254217,166.960121594387,62.4901568557564,63.7409510669573,6.61775917469997,33.8304909900109,20.8700151992984,-2.67777638386205,32.7850327961172,-20.0722266114721,0,2,4,2,139.531505370122,1,29.2775569746523,25.1770243821397,10.7200076580048,52.9420733975997,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0063.json
34.361200168213,142.212213309877,342.989748704943,85.6868280404418,15.5055127823849,27.3549564734651,12.9283830281707,-6.58571101620277,26.1269620543367,-68.2157992418144,0,2,6,3,164.100444077962,1,111.024104730438,28.2775977297414,5.79099249839783,170.560640606234,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0062.json
74.5804162632524,91.3158430613708,319.139167127731,53.5583784659827,29.7479554296592,19.913709849907,13.0451204373387,-9.7516425055379,24.3220141786545,-42.4406010422367,0,1,4,2,113.927416168994,1,128.827440075958,19.824642748202,2.64101219177246,208.235688007615,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0061.json
92.4843757236864,265.721360981972,55.2096263249925,60.1813543263925,-6.77481003413002,32.6456810547714,37.960194425996,-12.2782661131818,30.959061750735,-63.1120944109999,0,2,4,1,129.686968695078,1,35.4332284172841,19.1828092269363,6.2460036277771,-47.4236702389102,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0060.json
92.9086646389883,71.8219476962721,25.7151821700864,117.962795854773,14.5182166261384,59.2402322607064,11.9703246160454,14.747506612965,61.6370580622418,0,0,5,0,1,119.499596107779,0,10.2405413189404,46.3600459510313,10.3728122711182,87.1092997568301,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0059.json
89.3980911317462,16.1572507913195,19.3613812417373,318.452571001276,8.25764816584581,87.6935074811916,3.23145015826389,8.64081052293305,28.1828885768957,-8.20318449478919,0,3,1,1,92.3531478222209,0,11.5722320413457,131.018441104374,8.06780195236206,41.2882408292291,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0058.json
62.3485419637059,73.0641071091132,1.77922000905164,92.030539189479,-13.4848703071566,28.0138909852556,6.64219155537393,-10.0124317770439,24.4403821180572,-66.5542336680724,0,0,7,4,148.034114156666,1,18.7666587840952,28.7726208507248,3.72975087165833,-148.333573378722,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0057.json
99.9469659369408,72.0756507871227,334.333485347974,155.831031820769,44.500035612975,39.1337432647421,12.0126084645204,-9.71512851856554,15.8170375899136,-28.7132146072216,0,1,3,2,118.605449374195,1,142.421800023269,60.3963803057499,7.9600772857666,267.00021367785,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0056.json
74.1262237065939,225.236712981546,349.86560178692,24.6734061339821,-8.09673791473625,14.1645966829059,45.0473425963092,-18.677224515229,19.9134702464932,-332.87147196453,1.31749812056961,2,3,0,100.547826300956,1,247.9511649137,10.9116239710537,5.81300234794617,-40.4836895736813,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0055.json
88.6971179915109,114.098642729579,339.174048027135,66.2428659742827,36.6548471094535,27.9018555576376,16.2998061042256,-8.38072153595821,22.8759220377388,-37.5850907699742,0,1,4,2,121.103011481938,1,134.099333260398,28.9345035729041,8.30454230308533,256.583929766174,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0054.json
119.355492584129,1451.35598899404,108.754983575735,51.7940057154361,13.4319955467803,25.813792090856,241.89266483234,-1.20504890568367,27.969984163347,-18.7641739856554,0,2,2,2,148.935532118697,1,48.0406455687668,22.2402307481141,9.11900568008423,80.5919732806821,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0053.json
50.4650391855589,111.173055990154,348.929139546352,63.0741801963803,26.5196646380812,23.2823303089907,13.8966319987692,-8.71479222882565,27.8504001381239,-44.8729366619188,0,1,5,2,172.428536759947,1,131.703975787666,22.0695962318404,8.0099995136261,212.15731710465,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0052.json
80.4802505276916,106.473341089859,61.1177497899141,66.2188335082806,6.9915938115932,30.9113594186552,15.2104772985513,7.9564167252228,24.7488056264582,-44.1781074195268,0,4,2,1,153.212800933453,1,32.2115950672842,20.3905917697497,11.6101977825165,48.9411566811524,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0051.json
76.2219778869586,54.3360632401372,338.139753100067,176.984563830625,36.3513353845618,52.9796033615733,6.79200790501715,-5.79588423423755,35.570925288025,-20.2291143536796,0,2,4,2,163.21453931912,1,122.443615996222,61.7631268610393,6.92807102203369,290.810683076494,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0050.json
93.6624602922644,428.987326380751,66.0467431725147,163.850872964688,-0.814076234997532,50.1610209872885,47.6652584867501,6.88935721303604,42.6954006597673,-96.1867340623509,0,5,3,1,183.031691252177,1,42.1103523049741,45.9771620355694,12.475546836853,-7.3266861149778,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0049.json
89.6957936694915,430.255422308455,117.399548266551,185.05074303133,9.23573874748074,54.9269664980898,47.8061580342727,8.31601358867961,41.391220028228,-45.6229563573413,0,5,3,1,223.6269291666,1,46.2138466882929,52.6637894432749,12.3750469684601,83.1216487273267,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0048.json
90.2369351651529,354.607181003562,49.3868258618196,159.800886309328,3.19273867118194,49.3320194447943,44.3258976254452,5.65834093086318,36.9522901934631,-93.2549198164685,0,4,3,1,199.989263859213,1,45.4631529273709,48.1448584161147,13.8835649490356,25.5419093694555,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0047.json
81.4359817832388,314.149938323225,114.581572578435,83.2761715350791,11.4531713873165,35.9593317426062,24.1653798710173,4.27440608483579,39.7614745619889,-15.2420849082311,0,6,3,4,218.189098130358,1,32.6235294617335,29.0559381373396,12.1370959281921,148.891228035115,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0046.json
82.161594586522,284.484102638551,61.0842827690442,68.429918554404,4.45241717063783,31.606155707184,28.4484102638551,0.567023644500743,32.0478938693077,-39.3238541204317,0,4,4,2,177.446598540192,1,30.2419384852363,20.6356671955915,13.5563178062439,44.5241717063783,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0045.json
69.250361883531,291.432549746434,114.667870476582,82.8026791520088,10.3698032438684,35.9366543271663,22.4178884420334,4.25998358195251,39.6032730685397,-15.296424192233,0,6,3,4,218.328009359434,1,32.4041705513349,29.3393758227027,12.1320059299469,134.807442170289,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0044.json
99.6161518028076,721.40400131088,156.635978871444,96.5691952962001,10.7856824767878,41.2175889088234,65.5821819373527,0,39.3230475209159,-29.2996788638989,0,3,5,3,222.638725857777,1,49.803199022859,33.940632814364,11.7060825824738,118.642507244666,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0043.json
65.6479230516853,93.4308868255682,63.6430204284602,107.150819185975,19.8700058867336,38.8560791038231,11.678860853196,15.0029261031132,31.8863410052036,-2.81080142453711,0,7,0,1,119.904387716674,0,20.3399866284077,31.1627731612034,10.6527035236359,158.960047093869,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0042.json
102.313870755631,135.951594518749,57.1115429370236,127.153543185652,2.66503518304935,54.7064986359695,22.6585990864582,-3.0420199140786,46.7090856502918,-38.0949380026736,0,2,3,1,112.851378657305,0,31.5779517626665,45.6794782587471,9.52955937385559,15.9902110982961,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0040.json
39.7863287700687,740.010463510884,162.084178884879,111.250397848525,64.1887194188179,44.3946092791301,246.670154503628,31.9705233041298,21.9334299888658,-1.48854393255553,0,2,0,1,134.919433683213,0,86.414802164564,58.9282715400325,11.8226339817047,192.566158256454,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0039.json
40.603961986486,437.186562437154,34.9227968200788,72.1735157784692,-21.6944521993834,44.5771925029594,72.864427072859,19.2887035901853,46.6042659845392,-234.509117711277,11.401112162401,5,1,0,155.606868447105,0,104.645190487902,25.1730036996237,13.6830577850342,-130.166713196301,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0038.json
43.8065894586648,121.320778855061,57.4289178782504,75.3945793866175,11.6144589838795,32.3302974534319,11.0291617140965,6.63553800655211,36.3825968069699,-7.86398170485264,0,6,1,4,218.232341198071,0,19.2786009432202,29.9351580887324,18.4635448455811,127.759048822674,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0037.json
53.9714449037637,941.613867123886,66.9843825577051,95.1427428627719,-16.3416966224902,32.9100886261614,156.935644520648,8.28554881224734,18.0214752529858,-237.70560506014,0,3,1,2,215.08060756003,0,112.46319895314,39.2005587176959,18.4800550937653,-98.0501797349411,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0036.json
23.3063462816461,447.692194363441,109.460969695192,99.7053853772558,21.430179408114,40.2025448077689,37.3076828636201,8.47439657977003,32.6598151767133,-7.69913356160236,0,8,1,3,235.059853462111,0,34.9150962198149,34.6465991078825,20.3610835075378,257.162152897368,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0035.json
93.1468170417004,420.939039412215,63.7891198090781,97.1999344417537,-3.01277625543419,46.747574953423,70.1565065687025,-1.89893743248033,41.7503640908043,-92.3106258135158,22.8619578544974,3,3,0,184.253919642933,1,55.9544608080049,27.6879067059045,8.77900505065918,-18.0766575326052,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0034.json
24.5611108258564,461.835279400512,64.5178080482627,102.57135456997,23.5355623967698,44.351775961061,51.3150310445013,12.9224753669249,39.9379851323516,-7.21081487143148,0,7,1,1,211.680758311858,0,25.2502403874663,28.5408217023533,18.1730856895447,211.820061570928,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0033.json
95.5582890229833,146.653221778715,353.747375838125,53.3054123512212,40.0168156962899,24.9497160158849,20.9504602541021,-1.20173093572656,27.817234789403,-76.1460684812525,0,3,3,1,115.534754082475,1,141.95502801352,19.7026740618614,5.74300456047058,280.117709874029,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0032.json
98.6543760914842,43.5907550738396,337.547136870597,172.793958156971,48.7101328634375,47.8777605503111,7.26512584563993,-5.61854504939138,23.5785368295459,-19.0467717322663,0,1,3,2,111.887533001894,1,141.745779951867,67.4101208739588,8.26612973213196,292.260797180625,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0031.json
117.307025706051,196.309064473424,40.4283357908918,76.2127576112099,5.95813912124779,35.0869223000151,28.044152067632,4.04441314865561,35.1123482913028,-15.9503946040146,0,3,2,2,122.209822085674,1,19.5008931416985,29.1343116245816,6.37000322341919,41.7069738487345,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0030.json
81.9889736062112,362.889760969406,45.1497211280547,58.5417886975911,-14.9972453732787,32.5382803377673,51.8413944242008,-10.59827909423,29.2140944983178,-74.0440671183517,0,1,5,1,142.088447015335,1,36.2418576593865,18.4513826322559,4.72800421714783,-104.980717612951,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0029.json
101.977415759569,26.3395491037114,21.098955320986,94.5550983847478,-0.884386818530276,41.111361512845,2.92661656707904,-3.88359474588605,33.3788520552822,-19.0051244601606,0,3,4,2,109.978809013558,1,14.319108776101,34.2270513268012,6.78600406646729,-7.95948136677248,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0028.json
58.1408160331449,794.426802260397,172.267917329442,530.33029160438,46.5327875964646,145.056149251646,198.606700565099,9.91999580685322,24.9471527011018,-5.97675855729032,0,2,1,1,153.601776465812,0,84.5581633902193,257.121255871315,13.238538980484,186.131150385858,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0027.json
81.2459571732649,254.481536108422,-4.49730652300134,95.444348645266,-30.1038833305454,36.4062456212307,36.3545051583459,-17.097207523049,21.0616237838584,-88.0619195683608,0,0,5,2,147.195120579309,1,33.6163952018892,39.5364382804038,9.26604175567627,-210.727183313818,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0026.json
89.4359927825482,79.8593547153112,30.4815644090489,45.5236099815916,3.19301540739033,25.9979020630896,13.3098924525519,9.84314052238265,27.882676944194,-43.3876404879894,0,3,2,1,97.7628547108065,1,29.7867027867132,15.1217913787654,4.51864385604858,19.158092444342,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0025.json
92.0022157667956,208.165671046914,31.51930113411,68.6635182547617,-76.3111653636758,31.563740784582,41.6331342093827,-16.6942034533028,27.867904693185,-346.730648701554,1.32215231923505,2,3,0,100.024017272567,0,155.737915150034,24.7135799727805,8.47301411628723,-381.555826818379,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0024.json
99.8493626419318,497.908600213147,57.6645356383251,60.2046698414876,2.00237578348858,36.3454542098237,165.969533404382,17.9415078020825,27.4675895064543,-69.5989160899418,21.3641032815292,2,1,0,107.535918427514,0,65.1117384469026,20.88683230993,8.99100613594055,6.00712735046576,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0023.json
58.0733209399979,364.91996015781,65.2089378013209,77.8412590494163,15.3790151464114,28.3955188248701,45.6149950197262,1.43528981977773,29.6435226951117,-9.88486432554556,0,3,2,3,188.465138788022,1,29.4874994869593,28.131275854613,13.023998260498,123.032121171292,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0021.json
53.2111472719768,338.303422719338,82.2482046617892,387.508473557926,16.7827020888747,71.2385452683664,42.2879278399173,3.61365268344456,35.0252756968131,-11.0941617291794,0,4,2,2,174.477628872456,1,33.554852573176,129.102307531341,12.6365494728088,134.261616710998,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0020.json
84.7552326231248,333.723059974061,291.787435008468,77.2904645259844,38.4166949472419,24.0839950468244,55.6205099956769,-10.2374923554252,17.5915708676406,-22.7082893284274,0,1,3,2,122.092635013425,1,124.452769242033,29.1123663807322,4.49799513816834,230.500169683452,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0019.json
54.3087711608355,451.231583053201,84.7234461043214,182.278797405751,20.9281848317867,46.9965483114159,64.4616547218859,0.882100446961528,34.7923090269058,-11.3579839326388,0,3,2,2,183.733181539512,1,37.0891556809035,62.8110824008784,13.3390071392059,146.497293822507,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0018.json
80.7545191057442,404.748226977507,57.7473015660502,56.3563512560415,7.78515381287702,33.4449065169071,67.4580378295845,10.3490014987912,34.0422714053125,-43.704495832759,0,3,2,1,165.270508393417,1,42.7167912160061,20.2865631005673,11.7110052108765,46.7109228772621,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0017.json
50.1830136400755,488.547154259773,52.592514273394,66.4880869604749,-26.8369480335784,30.0253223709995,61.0683942824717,4.37049112293914,37.3351250855188,-323.164281919249,0,4,2,2,169.532370588839,1,121.729788874089,25.807011831761,12.6880066394806,-214.695584268627,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0016.json
68.6382483605169,493.632574429633,90.9746296540557,234.058170597166,14.9520704493628,97.3547668974097,123.408143607408,20.1007512268811,66.1768585447692,-71.3678503103668,23.0071799029346,3,1,0,182.741045796355,1,66.8284070848932,98.8666658358898,12.4846303462982,59.8082817974512,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0015.json
86.4547978599221,73.7110403859279,57.7421608893507,196.800475744635,32.7909132617713,80.6699847237706,24.5703467953093,20.8269979927242,24.3397517063961,19.803580903239,20.8697267202805,3,0,0,105.188594387915,0,21.6144723337016,100.586920009072,9.26689648628235,98.372739785314,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0014.json
83.701326464997,120.786644015157,343.75195219942,175.774167891832,83.7787729733713,42.9976400456721,17.2552348593081,-0.42177950387249,27.7795538144983,-37.1089186368231,0,3,3,1,149.962488461694,1,165.968801557585,62.5157541156001,5.39199352264404,586.451410813599,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0013.json
61.1050047131984,630.511850573618,32.8630464171443,144.868566244444,-12.864872813706,47.1457558162408,90.0731215105168,-2.8951485679416,39.6465627166156,-83.014506070724,0,3,3,1,203.997192607681,1,41.2208482172239,45.9636140489561,6.38016629219055,-90.0541096959417,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0012.json
95.5678832244389,37.0065558604341,-11.3447803233326,404.48466727175,-30.6440302131007,212.575125589282,18.5032779302171,-30.6440302131007,212.575125589282,-49.9432801028689,20.6655839068138,0,2,0,100.105084200423,1,27.2932609377376,271.401076596151,7.3680112361908,-61.2880604262015,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0011.json
96.2269296610882,106.004234662918,0,91.0598477281202,-17.8895424691467,51.7528616291525,21.2008469325836,-16.3083359996502,64.7470198006732,-31.2072975165066,0,0,4,1,110.197037962121,1,12.445738539358,36.1728936454031,7.98401498794556,-89.4477123457336,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0010.json
34.2289632475189,961.745421821955,37.719946450871,93.9093501926971,-25.5629986449978,54.2573734426771,192.349084364391,7.2216815245788,54.7273711741048,-163.888493109049,24.6650671455002,3,2,0,196.090684035191,1,81.8502141163135,26.7145350982867,7.65800285339356,-127.814993224989,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0009.json
92.6921542850311,279.041338919725,260.129935427036,261.972157788659,21.7929176829189,64.1002168753324,23.2534449099771,1.71354640589484,36.5853122277971,-15.9322409384627,0,5,4,3,215.632305335655,1,75.6559222751758,89.4937673447803,4.99704957008362,261.515012195027,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0007.json
71.8012990551006,875.91714617418,57.3372615498972,90.0631169415329,10.0290499570269,17.5959399253651,79.62883147038,0,0,-49.5506423574858,0,3,1,7,262.077708014039,1,31.4675104507793,29.0612200761441,17.8706412315369,110.319549527296,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0006.json
44.6030326883722,1082.25195546687,146.717769437649,79.9877160404336,15.0579110723888,20.0392886268694,98.3865414060792,0,0,-31.3128004565532,0,2,2,7,263.275625351035,1,49.5016192613516,30.6395324838626,18.3451046943665,165.637021796277,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0005.json
64.092026532167,488.138772527188,57.3409204966237,209.996148354751,-18.2643781739273,29.2116137558196,44.3762520479261,0,0,-272.004343178407,0,3,2,6,261.403249156137,1,88.6686613763262,62.0642802753049,18.1810088157654,-200.9081599132,C:\Users\nnee0002\Documents\SDC-Scissors\test-ambiegen\test.0003.json
